ŽÀ•”,‹••”
-0.0734863,1.99555e-07
-0.0714111,-3.30806e-06
-0.0446167,-1.1135e-05
-0.0213623,-1.5617e-06
-0.0126343,-4.93781e-08
0.000976544,-1.13219e-07
0.0219116,-6.71136e-06
0.0380249,-4.24859e-06
0.0565796,-5.93166e-08
0.0774536,-2.48645e-06
0.0853882,-5.43425e-06
0.0842285,1.20144e-06
0.0858154,6.72595e-07
0.0794067,1.12722e-06
0.0504761,-1.77059e-07
0.0134277,-1.09685e-06
-0.0079956,-1.24473e-07
-0.0175171,3.25429e-06
-0.0359497,-3.33961e-06
-0.0653686,6.37623e-06
-0.09021,4.44814e-06
-0.116333,6.15067e-06
-0.15564,6.09837e-06
-0.193542,-1.82729e-06
-0.215027,-2.74561e-06
-0.229309,-5.77577e-06
-0.243286,2.43356e-06
-0.243896,-2.28192e-06
-0.226685,2.93085e-06
-0.208557,-6.97111e-06
-0.195374,3.64756e-06
-0.180298,-4.80314e-06
-0.167114,-9.43301e-06
-0.167542,-6.41567e-06
-0.168579,3.84976e-06
-0.155457,-3.21163e-06
-0.130798,1.61552e-06
-0.10498,-7.2963e-06
-0.086853,3.21108e-07
-0.0774536,1.88163e-07
-0.0604858,-1.96549e-06
-0.0376587,-2.1671e-06
-0.0407715,-1.80157e-06
-0.0681152,2.10371e-07
-0.0734863,8.18103e-06
-0.046814,-1.01503e-06
-0.0292358,4.12733e-06
-0.0341187,-2.23894e-06
-0.0424805,-3.31185e-06
-0.0504151,-1.05419e-06
-0.0662842,-1.44746e-06
-0.0793457,7.45058e-08
-0.0917358,2.59864e-06
-0.120972,2.64335e-06
-0.1474,6.27192e-06
-0.134033,-1.92605e-06
-0.104065,2.71259e-06
-0.114136,2.0248e-06
-0.156433,4.40899e-06
-0.188416,2.0622e-06
-0.197327,-1.4834e-06
-0.209045,-2.76811e-06
-0.240845,-2.90193e-06
-0.288391,-2.98783e-06
-0.327576,-2.19432e-07
-0.342895,-2.99485e-06
-0.342529,5.42811e-06
-0.358826,2.11421e-06
-0.398071,-3.16722e-07
-0.423157,2.73334e-06
-0.41333,1.92429e-06
-0.402222,1.86265e-06
-0.395874,-5.41116e-07
-0.358643,3.21953e-06
-0.293457,2.60814e-06
-0.240356,-6.79405e-06
-0.182373,-5.07311e-06
-0.0929565,-5.81481e-06
-0.0324707,-2.57571e-06
-0.0174561,3.69549e-06
0.0291748,2.64481e-06
0.0933838,-4.46684e-06
0.107117,-2.30413e-06
0.124023,-5.31971e-06
0.195862,-2.0061e-06
0.242432,-4.38737e-06
0.241211,-1.16127e-05
0.272095,-9.70016e-08
0.294128,3.32208e-06
0.236755,2.50464e-06
0.169311,-6.42222e-06
0.154419,8.1147e-06
0.148621,-8.25993e-07
0.145264,3.29783e-06
0.175537,2.84904e-06
0.197876,5.31416e-06
0.18042,5.66361e-06
0.145264,6.84942e-06
0.093689,-5.16427e-06
0.0270996,2.0435e-06
-0.0209351,5.05297e-06
-0.0375366,4.38941e-06
-0.0357056,6.00225e-06
0.00988769,-2.17732e-06
0.045166,1.12869e-06
0.0125732,7.27089e-06
-0.00518801,4.55289e-06
0.0293579,5.6098e-07
0.00842283,-1.83255e-06
-0.046875,-1.89041e-07
-0.0271607,1.44776e-07
0.0203247,-5.81181e-07
0.0240479,4.69299e-06
0.0458374,4.30176e-06
0.0698242,-2.05724e-06
0.0385132,5.09824e-06
0.0218505,-4.11097e-06
0.0733032,-1.15937e-06
0.0975342,4.46158e-07
0.0770264,4.24639e-06
0.107117,-1.3216e-05
0.168579,-7.41143e-06
0.180481,-9.12768e-07
0.163757,-2.24452e-06
0.163391,-2.2939e-06
0.181763,-4.16122e-06
0.225403,-2.22407e-06
0.293152,3.42551e-06
0.310913,-7.81785e-06
0.28656,7.89762e-06
0.27887,-1.11038e-08
0.282654,-1.24147e-06
